event_id,team_id,team,ha,opponent,opp_id,team_score,opp_score,team_pen,team_pen_yds,opp_pen,opp_pen_yds,margin,one_score,line_details,spread,over_under,our_ml,opp_ml
400934577,87,Notre Dame,away,UNC,153,33,10,10,80,10,104,23,False,ND -13,13.0,63.5,-512,399
400934578,87,Notre Dame,home,USC,30,49,14,7,51,7,40,35,False,ND -4,-4.0,61.5,-179,156
400934579,87,Notre Dame,home,NCST,152,35,14,4,29,12,89,21,False,ND -7,-7.0,61.0,-311,292
400934580,87,Notre Dame,home,WAKE,154,48,37,5,40,3,15,11,False,ND -16.5,-16.5,56.0,-799,571
400934581,87,Notre Dame,away,MIAMI,2390,8,41,6,49,1,5,-33,False,ND -3.5,3.5,59.5,-172,149
400934582,87,Notre Dame,home,NAVY,2426,24,17,3,35,2,16,7,True,ND -20.5,-20.5,58.5,-1531,890
400934583,87,Notre Dame,away,STAN,24,20,38,8,81,3,30,-18,False,ND -3,3.0,57.0,-149,129
400953414,87,Notre Dame,away,LSU,99,21,17,4,15,5,27,4,True,LSU -2,-2.0,52.0,102,-122
401013377,87,Notre Dame,home,BALL,2050,24,16,2,20,3,10,8,True,ND -34.5,-34.5,60.5,,
401012283,87,Notre Dame,home,VAN,238,22,17,6,63,5,60,5,True,ND -14,-14.0,52.0,-639,456
401013129,87,Notre Dame,away,WAKE,154,56,27,4,37,3,23,29,False,ND -6.5,6.5,59.5,-250,206
401012758,87,Notre Dame,home,STAN,24,38,17,6,67,7,50,21,False,ND -4.5,-4.5,52.5,-203,171
401013143,87,Notre Dame,away,VT,259,45,23,5,19,6,41,22,False,ND -6.5,6.5,54.5,-253,208
401013148,87,Notre Dame,home,PITT,221,19,14,4,35,8,80,5,True,ND -21,-21.0,56.0,-2019,963
401013189,87,Notre Dame,away,NAVY,2426,44,22,3,40,4,16,22,False,ND -22,22.0,56.5,-2092,975
401013345,87,Notre Dame,away,NW,77,31,21,8,58,0,0,10,False,ND -10,10.0,50.0,-383,303
401013171,87,Notre Dame,home,FSU,52,42,13,8,74,5,35,29,False,ND -17,-17.0,51.5,-901,603
401013182,87,Notre Dame,home,SYR,183,36,3,7,55,3,45,33,False,ND -10,-10.0,64.5,-366,288
401012800,87,Notre Dame,away,USC,30,24,17,3,38,8,71,7,True,ND -14,14.0,55.0,-612,446
401112436,87,Notre Dame,away,LOU,97,35,17,4,20,8,50,18,False,ND -19.5,19.5,54.5,-1250,730
401114336,87,Notre Dame,home,UNM,167,66,14,7,53,5,39,52,False,ND -35,-35.0,64.0,,
401112472,87,Notre Dame,home,UVA,258,35,20,9,50,6,52,15,False,ND -10.5,-10.5,46.5,-550,430
401114337,87,Notre Dame,home,BGSU,189,52,0,1,5,6,39,52,False,ND -45.5,-45.5,63.5,,
401114222,87,Notre Dame,home,USC,30,30,27,5,45,2,20,3,True,ND -10.5,-10.5,59.5,-478,395
401112501,87,Notre Dame,home,VT,259,21,20,7,75,6,53,1,True,ND -17.5,-17.5,59.0,-1003,631
401111654,87,Notre Dame,away,DUKE,150,38,7,8,56,8,63,31,False,ND -7,7.0,49.5,-297,233
401114338,87,Notre Dame,home,NAVY,2426,52,20,2,15,2,20,32,False,ND -7.5,-7.5,55.5,-296,233
401112514,87,Notre Dame,home,BC,103,40,7,8,54,2,25,33,False,ND -20.5,-20.5,65.5,-1529,805
401114212,87,Notre Dame,away,STAN,24,45,24,11,95,6,56,21,False,ND -17,17.0,45.5,-1051,645
401135276,87,Notre Dame,away,ISU,66,33,9,3,30,1,5,24,False,ND -3.5,3.5,54.5,-178,147
401234574,87,Notre Dame,home,DUKE,150,27,13,4,39,4,31,14,False,ND -21.5,-21.5,51.0,-1803,907
401241282,87,Notre Dame,home,USF,58,52,0,2,25,4,40,52,False,ND -22.5,-22.5,49.0,-2284,1033
401234606,87,Notre Dame,home,FSU,52,42,26,4,28,7,59,16,False,ND -20.5,-20.5,53.5,-1490,815
401234613,87,Notre Dame,home,LOU,97,12,7,3,18,7,60,5,True,ND -15.5,-15.5,62.0,-709,485
401234622,87,Notre Dame,away,PITT,221,45,3,7,63,12,93,42,False,ND -10,10.0,43.5,-411,303
401234626,87,Notre Dame,away,GT,59,31,13,5,50,6,50,18,False,ND -20.5,20.5,58.5,-1279,739
401234637,87,Notre Dame,away,BC,103,45,31,8,69,6,56,14,False,ND -13,13.0,51.5,-527,383
401234650,87,Notre Dame,away,UNC,153,31,17,4,24,9,90,14,False,ND -4.5,4.5,69.5,-215,230
401234662,87,Notre Dame,home,SYR,183,45,21,4,40,8,90,24,False,ND -34,-34.0,51.0,-158,1505
401282614,87,Notre Dame,away,FSU,52,41,38,5,38,9,54,3,True,ND -7.5,7.5,54.0,-303,237
401282705,87,Notre Dame,home,TOL,2649,32,29,3,27,11,99,3,True,ND -16.5,-16.5,55.5,-940,585
401282706,87,Notre Dame,home,PUR,2509,27,13,8,61,7,70,14,False,ND -7.5,-7.5,58.5,-293,233
401282707,87,Notre Dame,away,WISC,275,41,13,11,93,5,33,28,False,WIS -6,-6.0,44.0,186,-233
401282708,87,Notre Dame,home,CIN,2132,13,24,7,55,5,25,-11,False,CIN -2,2.0,50.0,107,-128
401282656,87,Notre Dame,away,VT,259,32,29,7,70,5,40,3,True,VT -1,-1.0,47.0,-103,-118
401282709,87,Notre Dame,home,USC,30,31,16,4,39,9,65,15,False,ND -7.5,-7.5,59.5,-290,227
401282673,87,Notre Dame,home,UNC,153,44,34,5,40,9,75,10,False,ND -3.5,-3.5,62.5,-178,148
401282710,87,Notre Dame,home,NAVY,2426,34,6,7,75,6,44,28,False,ND -21,-21.0,47.5,-1511,869
401282688,87,Notre Dame,away,UVA,258,28,3,4,32,6,51,25,False,ND -8.5,8.5,62.0,-324,256
401282697,87,Notre Dame,home,GT,59,55,0,3,32,5,40,55,False,ND -17.5,-17.5,58.0,-855,563
401282711,87,Notre Dame,away,STAN,24,45,14,4,35,9,64,31,False,ND -21,21.0,53.0,-1471,829
401331238,87,Notre Dame,home,OKST,197,35,37,5,45,4,45,-2,True,OKST -1,1.0,45.0,-103,-117
401404125,87,Notre Dame,home,MRSH,276,21,26,4,30,6,44,-5,True,ND -20.5,-20.5,48.0,-2013,996
401403987,87,Notre Dame,home,CAL,25,24,17,8,66,6,59,7,True,ND -13.5,-13.5,41.0,-577,416
401404126,87,Notre Dame,away,UNC,153,45,32,5,46,9,64,13,False,UNC -2.5,-2.5,55.5,118,-141
401404127,87,Notre Dame,home,BYU,252,28,20,1,10,1,5,8,True,ND -3.5,-3.5,51.5,-178,148
401404016,87,Notre Dame,home,STAN,24,14,16,3,20,2,12,-2,True,ND -16.5,-16.5,53.5,-813,553
401404128,87,Notre Dame,home,UNLV,2439,44,21,4,34,5,45,23,False,ND -26,-26.0,46.5,-5308,1575
401404129,87,Notre Dame,away,SYR,183,41,24,7,60,3,30,17,False,ND -1,1.0,48.0,-111,-109
401404131,87,Notre Dame,away,NAVY,2426,35,32,8,57,4,30,3,True,ND -17,17.0,40.5,-1000,622
401404132,87,Notre Dame,home,BC,103,44,0,2,20,3,20,44,False,ND -20,-20.0,42.0,-1532,913
401404133,87,Notre Dame,away,USC,30,27,38,4,39,6,55,-11,False,USC -4.5,-4.5,62.5,168,-200
401442036,87,Notre Dame,away,SC,2579,45,38,4,40,8,73,7,True,ND -5,5.0,50.5,-208,170
401525434,87,Notre Dame,home,NAVY,2426,42,3,1,10,3,26,39,False,ND -20,-20.0,50.5,-1247,757
401525435,87,Notre Dame,home,TNST,2634,56,3,4,36,5,45,53,False,,,,,
401525436,87,Notre Dame,away,NCSU,152,45,24,10,82,8,54,21,False,,,,,
401525437,87,Notre Dame,home,CMU,2117,41,17,8,72,2,20,24,False,,,,,
401525438,87,Notre Dame,away,DUKE,150,21,14,12,70,2,28,7,True,,,,,
401525439,87,Notre Dame,away,LOU,97,20,33,3,35,6,35,-13,False,,,,,
401524031,87,Notre Dame,home,USC,30,48,20,5,54,9,75,28,False,,,,,
401525440,87,Notre Dame,home,PITT,221,58,7,6,75,5,45,51,False,,,,,
401525442,87,Notre Dame,home,WAKE,154,45,7,3,35,4,50,38,False,,,,,
401524065,87,Notre Dame,away,STAN,24,56,23,5,49,2,15,33,False,,,,,
401551798,87,Notre Dame,home,ORST,204,40,8,3,15,3,24,32,False,,,,,
401628332,87,Notre Dame,away,TA&M,245,23,13,11,99,6,55,10,False,,,,,
401628977,87,Notre Dame,home,NIU,2459,14,16,3,35,3,35,-2,True,,,,,
401628978,87,Notre Dame,away,PUR,2509,66,7,5,40,7,68,59,False,,,,,
401628979,87,Notre Dame,home,M-OH,193,28,3,8,66,10,100,25,False,,,,,
401628980,87,Notre Dame,home,LOU,97,31,24,5,45,6,50,7,True,,,,,
401628981,87,Notre Dame,home,STAN,24,49,7,4,35,3,25,42,False,,,,,
401628982,87,Notre Dame,away,GT,59,31,13,5,37,5,25,18,False,,,,,
401628983,87,Notre Dame,away,NAVY,2426,51,14,9,80,5,40,37,False,,,,,
401628984,87,Notre Dame,home,FSU,52,52,3,3,30,6,56,49,False,,,,,
401628985,87,Notre Dame,home,UVA,258,35,14,9,89,6,40,21,False,,,,,
401640959,87,Notre Dame,home,ARMY,349,49,14,5,44,2,26,35,False,,,,,
401628571,87,Notre Dame,away,USC,30,49,35,3,44,7,69,14,False,,,,,
401677179,87,Notre Dame,home,IU,84,27,17,6,35,5,46,10,False,,,,,
401754522,87,Notre Dame,away,MIA,2390,24,27,5,15,6,51,-3,True,,,,,
401752707,87,Notre Dame,home,TA&M,245,40,41,5,31,13,86,-1,True,,,,,
401752848,87,Notre Dame,home,PUR,2509,56,30,3,30,7,75,26,False,,,,,
401752717,87,Notre Dame,away,ARK,8,56,13,5,42,6,60,43,False,,,,,
401757165,87,Notre Dame,home,BOIS,68,28,7,11,112,13,112,21,False,,,,,
401754562,87,Notre Dame,home,NCSU,152,36,7,6,55,5,60,29,False,,,,,
401752871,87,Notre Dame,home,USC,30,34,24,8,96,1,5,10,False,,,,,
401754583,87,Notre Dame,away,BC,103,25,10,7,67,9,80,15,False,,,,,
401757166,87,Notre Dame,home,NAVY,2426,49,10,0,0,6,57,39,False,,,,,
401754597,87,Notre Dame,away,PITT,221,37,15,8,84,5,41,22,False,,,,,
401754604,87,Notre Dame,home,SYR,183,70,7,5,55,5,39,63,False,,,,,
401754614,87,Notre Dame,away,STAN,24,49,20,3,35,3,23,29,False,ND -32.5,32.5,51.5,,
