event_id,season,team,ha,margin,one_score,our_score,opp_score,off3conv,off3att,def3conv,def3att,sacks_taken,sacks_forced,spread,line_details,comp_att
401520156,2023,Ohio State,away,20,False,23,3,2,12,4,15,0,1,27.5,OSU -27.5,21/36
401520162,2023,Michigan,home,27,False,30,3,6,10,5,13,0,0,-34.5,MICH -34.5,26/31
401520169,2023,Penn State,home,23,False,38,15,3,9,4,14,0,0,-20.5,PSU -20.5,22/30
401520202,2023,Michigan,home,28,False,35,7,7,12,3,12,0,5,,,23/28
401520208,2023,Ohio State,home,28,False,35,7,5,12,7,15,2,1,,,21/33
401520209,2023,Penn State,home,56,False,63,7,8,14,2,11,0,4,,,25/31
401520226,2023,Penn State,away,17,False,30,13,7,18,5,16,1,3,,,17/37
401520232,2023,Michigan,home,25,False,31,6,1,5,5,15,1,3,,,8/13
401520240,2023,Ohio State,home,53,False,63,10,5,10,3,15,1,2,,,22/27
401520260,2023,Michigan,home,24,False,31,7,8,13,3,10,2,0,,,15/21
401520265,2023,Penn State,home,31,False,31,0,9,20,1,9,0,3,,,26/40
401520286,2023,Michigan,away,38,False,45,7,8,13,3,10,0,4,,,16/23
401520287,2023,Penn State,away,28,False,41,13,8,17,5,16,1,7,,,19/34
401520303,2023,Michigan,away,42,False,52,10,5,10,3,14,0,2,,,16/23
401520307,2023,Ohio State,home,20,False,37,17,3,12,8,19,2,1,,,19/29
401520321,2023,Michigan,home,45,False,52,7,6,11,6,15,4,4,,,19/22
401520322,2023,Penn State,home,63,False,63,0,7,9,5,18,1,7,,,16/23
401520323,2023,Ohio State,away,34,False,41,7,8,13,3,17,2,3,,,17/30
401520340,2023,Michigan,away,49,False,49,0,7,11,6,16,1,2,,,28/35
401520343,2023,Ohio State,home,8,True,20,12,6,16,1,16,2,3,,,22/35
401520358,2023,Penn State,home,9,False,33,24,7,18,3,11,2,2,,,20/31
401520360,2023,Ohio State,away,14,False,24,10,6,13,6,16,2,2,,,17/26
401520367,2023,Penn State,away,36,False,51,15,7,15,4,12,1,5,,,26/39
401520368,2023,Michigan,home,28,False,41,13,7,14,1,14,3,1,,,24/37
401520375,2023,Ohio State,away,19,False,35,16,6,12,4,13,1,1,,,19/26
401520393,2023,Ohio State,home,35,False,38,3,5,11,2,14,0,2,,,26/34
401520394,2023,Michigan,away,9,False,24,15,6,13,4,14,1,0,,,7/8
401520410,2023,Michigan,away,7,True,31,24,4,13,5,12,1,3,,,12/23
401520415,2023,Ohio State,home,34,False,37,3,10,16,3,12,1,2,,,22/32
401520417,2023,Penn State,home,21,False,27,6,4,9,4,13,0,3,,,7/14
401520434,2023,Michigan,home,6,True,30,24,3,12,4,9,1,1,,,17/21
401520435,2023,Penn State,away,42,False,42,0,4,11,2,13,2,6,,,19/28
401521330,2023,Ohio State,away,3,True,17,14,10,17,5,10,0,0,,,21/38
401539480,2023,Michigan,away,26,False,26,0,3,15,4,15,4,3,,,22/30
401628347,2024,Michigan,home,-19,False,12,31,3,12,10,16,1,0,,,22/33
401628452,2024,Michigan,home,20,False,30,10,4,11,2,11,1,3,,,16/27
401628455,2024,Ohio State,home,46,False,52,6,9,14,4,16,0,5,,,18/31
401628457,2024,Penn State,away,22,False,34,12,5,11,4,14,0,2,,,12/18
401628468,2024,Ohio State,home,56,False,56,0,3,10,3,15,2,3,,,25/33
401628470,2024,Penn State,home,7,True,34,27,2,9,7,14,2,0,,,13/20
401628479,2024,Michigan,home,10,False,28,18,9,12,7,19,2,1,,,13/18
401628489,2024,Michigan,home,3,True,27,24,4,15,7,19,2,4,,,7/12
401628492,2024,Ohio State,home,35,False,49,14,4,8,7,17,0,0,,,18/26
401628493,2024,Penn State,home,56,False,56,0,8,10,1,11,1,1,,,24/31
401628495,2024,Penn State,home,14,False,21,7,6,11,4,13,2,6,,,15/21
401628497,2024,Michigan,home,3,True,27,24,6,15,6,15,1,5,,,10/18
401628498,2024,Ohio State,away,31,False,38,7,8,17,2,9,0,4,,,26/40
401628504,2024,Ohio State,home,28,False,35,7,7,11,5,12,0,0,,,21/25
401628505,2024,Michigan,away,-10,False,17,27,4,12,5,11,1,4,,,13/25
401628510,2024,Penn State,home,16,False,27,11,7,12,6,15,1,1,,,17/24
401628515,2024,Ohio State,away,-1,True,31,32,4,12,6,14,1,0,,,28/35
401628516,2024,Penn State,away,3,True,33,30,4,13,2,11,0,1,,,31/44
401628518,2024,Michigan,away,-14,False,7,21,5,14,3,11,5,1,,,20/32
401628529,2024,Michigan,home,7,True,24,17,7,12,8,15,0,2,,,14/20
401628530,2024,Ohio State,home,4,True,21,17,1,10,5,16,2,3,,,13/16
401628531,2024,Penn State,away,15,False,28,13,8,14,7,18,1,0,,,25/31
401628536,2024,Michigan,home,-21,False,17,38,4,12,10,15,0,0,,,13/25
401628539,2024,Ohio State,away,7,True,20,13,6,13,3,11,3,2,,,16/24
401628541,2024,Michigan,away,-5,True,15,20,5,15,4,11,0,3,,,16/32
401628545,2024,Ohio State,home,45,False,45,0,5,12,2,12,1,3,,,21/31
401628546,2024,Penn State,home,29,False,35,6,10,13,4,13,0,4,,,20/30
401628550,2024,Ohio State,away,24,False,31,7,4,10,6,16,1,4,,,15/24
401628552,2024,Penn State,away,39,False,49,10,9,14,5,14,0,3,,,22/27
401628555,2024,Ohio State,home,23,False,38,15,4,11,6,14,1,5,,,22/26
401628557,2024,Michigan,home,44,False,50,6,11,16,5,14,1,5,,,26/35
401628559,2024,Penn State,away,1,True,26,25,1,11,5,12,2,1,,,21/28
401628565,2024,Penn State,home,37,False,44,7,5,15,2,12,0,6,,,20/30
401628566,2024,Michigan,away,3,True,13,10,7,14,6,16,0,0,,,9/16
401673464,2024,Penn State,away,-8,True,37,45,7,13,6,13,1,1,,,20/39
401752677,2025,Ohio State,home,7,True,14,7,3,12,5,14,0,1,,,13/20
401752690,2025,Michigan,away,-11,False,13,24,3,14,9,17,1,2,,,9/24
401752807,2025,Penn State,home,35,False,46,11,6,13,4,11,1,3,,,29/35
401752808,2025,Michigan,home,17,False,34,17,6,13,5,14,2,3,,,21/31
401752811,2025,Penn State,home,34,False,34,0,3,12,6,18,2,2,,,19/33
401752815,2025,Ohio State,home,70,False,70,0,5,7,3,14,0,2,,,24/28
401752827,2025,Ohio State,home,28,False,37,9,5,9,3,15,1,4,,,25/32
401752835,2025,Penn State,home,46,False,52,6,5,11,6,17,0,3,,,17/31
401752839,2025,Michigan,home,60,False,63,3,8,11,6,15,0,3,,,16/25
401752846,2025,Michigan,away,3,True,30,27,4,12,2,12,1,7,,,12/23
401752852,2025,Ohio State,away,18,False,24,6,6,10,1,11,1,5,,,22/28
401752854,2025,Penn State,home,-6,True,24,30,6,15,6,18,4,0,,,14/25
401752855,2025,Penn State,away,-5,True,37,42,4,9,10,16,1,3,,,19/26
401752856,2025,Michigan,home,14,False,24,10,5,12,4,14,1,1,,,19/28
401752859,2025,Ohio State,home,39,False,42,3,7,10,1,11,0,1,,,24/28
401752865,2025,Ohio State,away,18,False,34,16,8,15,4,14,0,4,,,19/27
401752866,2025,Penn State,home,-1,True,21,22,6,11,5,12,0,2,,,13/20
401752868,2025,Michigan,away,-18,False,13,31,2,9,6,12,3,0,,,15/26
401752873,2025,Michigan,home,17,False,24,7,6,13,5,12,1,2,,,21/28
401752875,2025,Penn State,away,-1,True,24,25,6,16,4,10,0,0,,,15/28
401752877,2025,Ohio State,away,34,False,34,0,5,11,2,11,1,3,,,36/42
401752881,2025,Michigan,away,11,False,31,20,6,15,5,16,1,4,,,8/17
401752889,2025,Ohio State,home,24,False,38,14,6,9,8,15,0,4,,,20/23
401752890,2025,Michigan,home,5,True,21,16,6,11,5,12,2,2,,,13/22
401752893,2025,Penn State,home,-3,True,24,27,8,15,5,12,2,2,,,22/31
401752897,2025,Ohio State,away,24,False,34,10,9,13,3,9,2,0,,,27/33
401752900,2025,Ohio State,home,38,False,48,10,6,11,5,13,1,0,,,26/34
401752903,2025,Penn State,away,18,False,28,10,2,10,1,10,2,4,,,8/13
401752905,2025,Michigan,away,2,True,24,22,9,14,2,12,3,1,,,21/32
401752908,2025,Penn State,home,27,False,37,10,5,9,9,18,1,3,,,11/12
401752912,2025,Ohio State,home,33,False,42,9,3,6,5,14,0,3,,,14/22
401752914,2025,Michigan,away,25,False,45,20,12,14,5,14,2,3,,,16/23
401752920,2025,Penn State,away,4,True,40,36,1,8,5,10,1,3,12.5,PSU -12.5,17/21
401752921,2025,Michigan,home,-18,False,9,27,1,9,11,17,1,0,10.0,OSU -10,8/18
401777353,2025,Ohio State,home,-3,True,10,13,4,12,6,13,5,3,-3.5,OSU -3.5,22/30
401551768,2023,Ohio State,home,-11,False,3,14,2,15,4,16,4,6,,,10/24
401551769,2023,Penn State,home,-13,False,25,38,6,15,7,18,1,1,,,20/40
401551786,2023,Michigan,home,7,True,27,20,2,11,3,13,1,6,,,17/27
401551789,2023,Michigan,home,21,False,34,13,1,10,2,14,1,1,,,10/19
401677102,2024,Michigan,home,6,True,19,13,5,17,4,13,1,5,,,11/15
401677177,2024,Ohio State,home,25,False,42,17,4,9,6,16,0,4,,,25/31
401677178,2024,Penn State,home,28,False,38,10,6,13,3,14,3,3,,,14/25
401677181,2024,Penn State,away,17,False,31,14,5,13,8,16,4,3,,,13/25
401677183,2024,Ohio State,away,20,False,41,21,4,11,8,19,0,8,,,17/26
401677189,2024,Penn State,home,-3,True,24,27,3,11,11,17,1,4,,,12/23
401677191,2024,Ohio State,away,14,False,28,14,3,10,5,15,2,4,,,24/33
401677192,2024,Ohio State,away,11,False,34,23,9,12,5,12,2,2,,,17/21
401769070,2025,Ohio State,home,-10,False,14,24,3,10,7,14,5,2,-7.5,OSU -7.5,22/35
401778317,2025,Penn State,away,12,False,22,10,11,19,5,15,2,4,-2.5,CLEM -2.5,23/35
401778330,2025,Michigan,away,-14,False,27,41,4,18,3,11,3,0,-4.0,TEX -4,23/43
400869180,2016,Michigan,home,60,False,63,3,7,7,1,11,0,4,-40.5,MICH -40.5,17/20
400869510,2016,Michigan,home,37,False,51,14,8,18,2,14,2,3,-34.5,MICH -34.5,27/41
400869111,2016,Michigan,home,17,False,45,28,5,16,1,13,3,4,-20.0,MICH -20,16/30
400869658,2016,Michigan,home,39,False,49,10,11,16,2,12,0,6,-15.5,MICH -15.5,21/35
400869664,2016,Michigan,home,7,True,14,7,3,15,4,15,4,2,-10.0,MICH -10,20/32
400869636,2016,Michigan,away,78,False,78,0,6,11,0,17,0,4,26.5,MICH -26.5,8/16
400869676,2016,Michigan,home,33,False,41,8,7,14,2,10,2,1,-28.0,MICH -28,20/28
400869681,2016,Michigan,away,9,False,32,23,5,12,4,12,0,2,21.0,MICH -21,16/25
400869685,2016,Michigan,home,56,False,59,3,3,5,6,13,1,3,-26.5,MICH -26.5,21/27
400869690,2016,Michigan,away,-1,True,13,14,5,15,4,16,2,3,18.5,MICH -18.5,11/26
400869695,2016,Michigan,home,10,False,20,10,3,15,5,15,2,3,-28.0,MICH -28,7/16
400869650,2016,Michigan,away,-3,True,27,30,9,19,3,16,2,8,-7.0,OSU -7,23/36
400876105,2016,Michigan,away,-1,True,32,33,7,20,3,13,4,2,6.5,MICH -6.5,21/38
400933830,2017,Michigan,away,16,False,33,17,6,18,2,13,5,5,4.5,MICH -4.5,12/26
400935243,2017,Michigan,home,22,False,36,14,5,15,6,19,1,4,-32.5,MICH -32.5,17/29
400935352,2017,Michigan,home,16,False,29,13,5,14,3,13,2,3,-23.0,MICH -23,14/23
400935364,2017,Michigan,away,18,False,28,10,6,15,0,12,4,5,13.0,MICH -13,21/31
400935372,2017,Michigan,home,-4,True,10,14,5,17,2,14,4,0,-12.5,MICH -12.5,16/35
400935379,2017,Michigan,away,7,True,27,20,2,13,5,17,0,2,7.0,MICH -7,10/20
400935386,2017,Michigan,away,-29,False,13,42,6,16,4,7,7,2,-7.5,PSU -7.5,16/28
400935393,2017,Michigan,home,21,False,35,14,3,9,3,11,0,5,-22.5,MICH -22.5,13/20
400935398,2017,Michigan,home,23,False,33,10,4,11,4,13,3,5,-16.0,MICH -16,8/13
400935404,2017,Michigan,away,25,False,35,10,4,11,3,16,0,1,16.5,MICH -16.5,9/18
400935416,2017,Michigan,away,-14,False,10,24,5,17,5,15,2,3,-6.5,WIS -6.5,11/26
400935420,2017,Michigan,home,-11,False,20,31,9,17,8,16,5,3,12.5,OSU -12.5,17/32
400953410,2017,Michigan,away,-7,True,19,26,2,18,2,14,2,3,9.0,MICH -9,21/45
401012888,2018,Michigan,away,-7,True,17,24,6,13,7,15,3,2,3.0,MICH -3,24/36
401012889,2018,Michigan,home,46,False,49,3,5,11,4,17,2,2,-28.0,MICH -28,13/18
401012890,2018,Michigan,home,25,False,45,20,6,13,5,14,1,2,-37.0,MICH -37,14/18
401012891,2018,Michigan,home,46,False,56,10,7,15,3,13,2,3,-18.0,MICH -18,18/31
401012892,2018,Michigan,away,3,True,20,17,7,16,5,13,1,6,14.5,MICH -14.5,15/24
401012876,2018,Michigan,home,21,False,42,21,9,14,5,13,0,2,-17.5,MICH -17.5,20/28
401012893,2018,Michigan,home,25,False,38,13,7,15,2,11,3,2,-10.0,MICH -10,14/20
401012884,2018,Michigan,away,14,False,21,7,7,18,0,12,2,4,7.5,MICH -7.5,14/25
401012894,2018,Michigan,home,35,False,42,7,8,14,2,11,1,5,-13.0,MICH -13,11/17
401012848,2018,Michigan,away,35,False,42,7,9,14,4,12,1,0,37.5,MICH -37.5,18/27
401012860,2018,Michigan,home,11,False,31,20,7,15,9,17,0,2,-28.0,MICH -28,16/28
401012895,2018,Michigan,away,-23,False,39,62,6,14,5,11,3,0,,,23/38
401032076,2018,Michigan,home,-26,False,15,41,6,15,8,16,5,3,-6.0,MICH -6,23/37
401112222,2019,Michigan,home,19,False,40,21,5,13,4,15,2,2,-36.0,MICH -36,19/33
401112223,2019,Michigan,home,3,True,24,21,9,16,5,16,4,1,-22.0,MICH -22,20/31
401112224,2019,Michigan,away,-21,False,14,35,0,11,5,13,2,1,-3.0,WIS -3,17/42
401112225,2019,Michigan,home,52,False,52,0,6,11,5,14,1,2,-27.5,MICH -27.5,20/27
401112194,2019,Michigan,home,7,True,10,3,3,13,6,17,2,8,-4.0,MICH -4,14/26
401112150,2019,Michigan,away,17,False,42,25,4,10,3,13,0,4,24.0,MICH -24,11/22
401112226,2019,Michigan,away,-7,True,21,28,7,17,4,13,1,2,-7.5,PSU -7.5,24/41
401112227,2019,Michigan,home,31,False,45,14,4,13,3,15,2,2,-1.0,MICH -1,8/14
401112208,2019,Michigan,away,31,False,38,7,7,15,4,16,0,4,21.5,MICH -21.5,16/29
401112219,2019,Michigan,home,34,False,44,10,8,13,2,13,4,3,-13.5,MICH -13.5,24/33
401112167,2019,Michigan,away,25,False,39,14,5,12,5,12,2,3,9.5,MICH -9.5,20/32
401112228,2019,Michigan,home,-29,False,27,56,2,13,9,15,2,1,9.0,OSU -9,18/43
401135286,2019,Michigan,away,-19,False,16,35,8,18,4,10,3,0,-7.5,ALA -7.5,17/37
401247294,2020,Michigan,away,25,False,49,24,4,8,6,14,1,4,3.0,MICH -3,15/25
401247305,2020,Michigan,home,-3,True,24,27,7,17,5,14,1,0,-21.5,MICH -21.5,32/52
401247309,2020,Michigan,away,-17,False,21,38,3,11,9,18,3,0,4.0,MICH -4,18/34
401247319,2020,Michigan,home,-38,False,11,49,3,11,8,13,1,1,7.0,WIS -7,13/26
401247324,2020,Michigan,away,6,True,48,42,6,16,7,18,2,2,12.0,MICH -12,32/48
401247333,2020,Michigan,home,-10,False,17,27,4,12,8,16,0,1,-1.0,MICH -1,13/28
401247339,2020,Michigan,home,0,True,0,0,,,,,0,0,-5.0,MICH -5,
401247348,2020,Michigan,away,0,True,0,0,,,,,0,0,-28.0,OSU -28,
401269385,2020,Michigan,away,0,True,0,0,,,,,0,0,-14.0,IOWA -14,
401282772,2021,Michigan,home,33,False,47,14,8,13,8,17,1,1,-16.5,MICH -16.5,13/17
401282773,2021,Michigan,home,21,False,31,10,7,16,7,17,0,4,-6.5,MICH -6.5,7/15
401282774,2021,Michigan,home,53,False,63,10,3,6,2,13,0,0,-27.5,MICH -27.5,12/17
401282775,2021,Michigan,home,7,True,20,13,4,11,7,16,0,1,-20.5,MICH -20.5,9/16
401282776,2021,Michigan,away,21,False,38,17,6,19,3,14,0,6,-2.5,WIS -2.5,18/30
401282778,2021,Michigan,away,3,True,32,29,6,15,3,11,1,1,2.5,MICH -2.5,22/39
401282779,2021,Michigan,home,26,False,33,7,12,20,4,14,1,1,-23.5,MICH -23.5,23/32
401282777,2021,Michigan,away,-4,True,33,37,8,17,4,13,0,3,4.0,MICH -4,31/48
401282727,2021,Michigan,home,22,False,29,7,3,12,4,14,2,2,-20.5,MICH -20.5,15/28
401282780,2021,Michigan,away,4,True,21,17,6,15,7,21,2,7,2.5,MICH -2.5,19/29
401282770,2021,Michigan,away,41,False,59,18,7,13,3,14,1,2,15.5,MICH -15.5,29/40
401282781,2021,Michigan,home,15,False,42,27,5,8,8,18,0,4,6.5,OSU -6.5,14/20
401331447,2021,Michigan,away,39,False,42,3,4,10,5,19,1,1,12.0,MICH -12,18/28
401331234,2021,Michigan,home,-23,False,11,34,8,15,10,16,4,0,7.5,UGA -7.5,18/36
401405067,2022,Michigan,home,44,False,51,7,3,10,2,11,1,7,-31.0,MICH -31,18/28
401405077,2022,Michigan,home,46,False,56,10,2,6,7,19,2,1,-52.5,MICH -52.5,17/22
401404149,2022,Michigan,home,59,False,59,0,9,13,2,14,2,0,-47.5,MICH -47.5,21/26
401405097,2022,Michigan,home,7,True,34,27,5,12,6,14,2,3,-17.0,MICH -17,18/26
401405100,2022,Michigan,away,13,False,27,14,4,11,4,11,1,4,10.5,MICH -10.5,18/24
401405108,2022,Michigan,away,21,False,31,10,7,14,5,15,0,7,23.5,MICH -23.5,28/36
401405115,2022,Michigan,home,24,False,41,17,11,17,4,12,1,2,-7.0,MICH -7,17/24
401405125,2022,Michigan,home,22,False,29,7,9,16,2,11,0,2,-22.5,MICH -22.5,15/26
401405133,2022,Michigan,away,35,False,52,17,7,17,3,13,1,3,26.5,MICH -26.5,13/27
401405137,2022,Michigan,home,31,False,34,3,4,10,5,15,2,2,-30.5,MICH -30.5,10/20
401405145,2022,Michigan,home,2,True,19,17,7,19,5,13,0,0,-17.0,MICH -17,18/34
401405153,2022,Michigan,away,22,False,45,23,7,16,5,16,1,1,-9.0,OSU -9,13/25
401437031,2022,Michigan,home,21,False,43,22,6,12,9,18,0,4,-16.0,MICH -16,11/17
401442016,2022,Michigan,home,-6,True,45,51,3,13,8,16,4,1,-8.0,MICH -8,21/35
400869260,2016,Ohio State,home,67,False,77,10,11,13,3,16,0,2,-27.0,OSU -27,27/39
400869516,2016,Ohio State,home,45,False,48,3,5,14,4,16,1,1,-28.5,OSU -28.5,14/22
400869613,2016,Ohio State,away,21,False,45,24,6,14,5,13,1,3,2.5,OSU -2.5,14/20
400869635,2016,Ohio State,home,58,False,58,0,10,16,4,14,0,3,-37.0,OSU -37,25/36
400869643,2016,Ohio State,home,21,False,38,17,5,14,6,17,1,1,-32.0,OSU -32,9/21
400869644,2016,Ohio State,away,7,True,30,23,6,15,6,15,2,4,9.5,OSU -9.5,17/29
400869645,2016,Ohio State,away,-3,True,21,24,9,22,2,13,6,1,20.0,OSU -20,28/43
400869646,2016,Ohio State,home,4,True,24,20,10,17,8,16,1,1,-24.0,OSU -24,21/32
400869647,2016,Ohio State,home,59,False,62,3,11,15,5,16,0,0,-15.5,OSU -15.5,32/44
400869648,2016,Ohio State,away,59,False,62,3,7,13,1,15,2,5,28.0,OSU -28,24/36
400869649,2016,Ohio State,away,1,True,17,16,7,17,3,12,3,2,,,10/22
400876108,2016,Ohio State,away,-31,False,0,31,3,14,8,17,3,2,3.0,OSU -3,19/33
400935229,2017,Ohio State,away,28,False,49,21,8,19,9,20,1,5,21.0,OSU -21,20/35
400934502,2017,Ohio State,home,-15,False,16,31,7,15,4,11,3,2,-7.5,OSU -7.5,19/35
400934563,2017,Ohio State,home,31,False,38,7,4,8,4,15,2,0,-31.5,OSU -31.5,29/37
400935363,2017,Ohio State,home,33,False,54,21,3,11,3,13,3,4,-40.0,OSU -40,31/44
400935369,2017,Ohio State,away,56,False,56,0,5,11,6,18,2,1,28.5,OSU -28.5,20/31
400935375,2017,Ohio State,home,48,False,62,14,7,12,1,16,0,5,-30.0,OSU -30,23/36
400935381,2017,Ohio State,away,42,False,56,14,10,13,5,15,1,0,24.0,OSU -24,31/39
400935394,2017,Ohio State,home,1,True,39,38,5,12,7,15,2,2,-7.0,OSU -7,33/39
400935397,2017,Ohio State,away,-31,False,24,55,4,10,5,12,1,1,21.0,OSU -21,18/34
400935407,2017,Ohio State,home,45,False,48,3,7,12,4,17,0,6,-17.5,OSU -17.5,15/23
400935414,2017,Ohio State,home,38,False,52,14,10,18,1,12,1,2,-41.0,OSU -41,16/29
400955156,2017,Ohio State,away,6,True,27,21,6,16,5,16,0,3,3.5,OSU -3.5,12/26
400953404,2017,Ohio State,home,17,False,24,7,2,12,6,19,3,8,-9.5,OSU -9.5,11/17
401012682,2018,Ohio State,home,46,False,77,31,12,15,6,16,0,4,-40.0,OSU -40,25/34
401012821,2018,Ohio State,home,49,False,52,3,9,14,4,15,2,3,-35.5,OSU -35.5,30/33
401013074,2018,Ohio State,away,12,False,40,28,4,12,7,15,1,2,12.5,OSU -12.5,24/38
401013346,2018,Ohio State,home,43,False,49,6,5,10,4,12,4,3,-37.5,OSU -37.5,31/38
401013347,2018,Ohio State,away,1,True,27,26,4,17,3,17,1,4,3.5,OSU -3.5,22/39
401012855,2018,Ohio State,home,23,False,49,26,8,16,3,14,1,3,-27.0,OSU -27,33/44
401013331,2018,Ohio State,home,16,False,30,14,6,14,4,9,3,2,-29.5,OSU -29.5,33/44
401013348,2018,Ohio State,away,-29,False,20,49,11,22,6,15,1,2,12.5,OSU -12.5,49/73
401013341,2018,Ohio State,home,5,True,36,31,3,9,4,14,1,1,-17.5,OSU -17.5,18/32
401012886,2018,Ohio State,away,20,False,26,6,6,18,2,16,2,0,3.5,OSU -3.5,24/39
401012878,2018,Ohio State,away,1,True,52,51,9,15,3,13,1,4,14.0,OSU -14,28/38
401056702,2018,Ohio State,home,21,False,45,24,10,18,5,15,4,4,-16.5,OSU -16.5,34/41
401032085,2018,Ohio State,home,5,True,28,23,3,13,9,20,3,2,-6.5,OSU -6.5,25/37
401112251,2019,Ohio State,home,24,False,45,21,7,14,5,17,2,4,-28.0,OSU -28,19/26
401112252,2019,Ohio State,home,42,False,42,0,7,11,3,14,1,5,-15.0,OSU -15,22/27
401112159,2019,Ohio State,away,41,False,51,10,5,10,3,17,2,5,17.5,OSU -17.5,17/29
401112253,2019,Ohio State,home,71,False,76,5,1,5,4,17,1,5,-38.5,OSU -38.5,22/30
401112241,2019,Ohio State,away,41,False,48,7,10,13,4,12,3,4,17.0,OSU -17,15/22
401112216,2019,Ohio State,home,24,False,34,10,8,15,4,13,3,4,-20.0,OSU -20,17/25
401112248,2019,Ohio State,away,49,False,52,3,8,14,5,18,1,1,27.0,OSU -27,19/26
401112254,2019,Ohio State,home,31,False,38,7,9,14,4,13,5,5,-14.5,OSU -14.5,12/22
401112209,2019,Ohio State,home,59,False,73,14,9,14,2,12,2,7,-42.5,OSU -42.5,26/38
401112255,2019,Ohio State,away,35,False,56,21,8,13,6,18,1,1,52.0,OSU -52,21/34
401112256,2019,Ohio State,home,11,False,28,17,7,13,6,15,2,4,-20.0,OSU -20,16/22
401132983,2019,Ohio State,away,13,False,34,21,6,14,7,15,5,2,16.5,OSU -16.5,20/32
401135279,2019,Ohio State,home,-6,True,23,29,7,18,5,14,4,3,2.5,CLEM -2.5,30/46
401247293,2020,Ohio State,home,35,False,52,17,8,13,4,10,3,3,-27.5,OSU -27.5,20/21
401247306,2020,Ohio State,away,13,False,38,25,10,18,3,9,2,5,10.0,OSU -10,28/34
401247310,2020,Ohio State,home,22,False,49,27,7,12,7,17,2,1,-37.5,OSU -37.5,24/28
401247318,2020,Ohio State,away,0,True,0,0,,,,,0,0,24.5,OSU -24.5,
401247326,2020,Ohio State,home,7,True,42,35,6,14,4,13,5,2,-21.0,OSU -21,18/30
401247331,2020,Ohio State,away,0,True,0,0,,,,,0,0,28.0,OSU -28,
401247340,2020,Ohio State,away,40,False,52,12,6,12,3,17,3,3,22.5,OSU -22.5,17/24
401247349,2020,Ohio State,home,12,False,22,10,4,11,7,16,3,3,-16.5,OSU -16.5,12/27
401240173,2020,Ohio State,away,21,False,49,28,5,12,5,12,2,2,-7.5,CLEM -7.5,22/28
401240174,2020,Ohio State,away,-28,False,24,52,6,14,6,11,1,2,-9.5,ALA -9.5,17/33
401282789,2021,Ohio State,away,14,False,45,31,4,8,8,14,0,1,14.0,OSU -14,13/22
401282809,2021,Ohio State,home,-7,True,28,35,6,15,8,16,2,0,-15.0,OSU -15,35/54
401282810,2021,Ohio State,home,21,False,41,20,6,11,9,17,1,3,-24.5,OSU -24.5,15/25
401282811,2021,Ohio State,home,52,False,59,7,8,11,5,18,2,9,-48.5,OSU -48.5,18/26
401282813,2021,Ohio State,away,39,False,52,13,8,13,4,15,1,1,15.0,OSU -15,18/27
401282769,2021,Ohio State,home,49,False,66,17,7,11,5,15,1,5,-21.5,OSU -21.5,26/38
401282730,2021,Ohio State,away,47,False,54,7,6,9,5,14,1,5,21.0,OSU -21,28/37
401282814,2021,Ohio State,home,9,False,33,24,5,14,11,16,0,4,-18.5,OSU -18.5,22/34
401282799,2021,Ohio State,away,9,False,26,17,9,19,2,13,2,5,14.0,OSU -14,36/54
401282812,2021,Ohio State,home,28,False,59,31,4,7,5,10,0,0,-19.0,OSU -19,31/38
401282786,2021,Ohio State,home,49,False,56,7,6,10,5,16,2,2,-19.5,OSU -19.5,36/43
401331239,2021,Ohio State,home,3,True,48,45,4,9,5,12,0,1,4.0,UTAH -4,37/47
401404124,2022,Ohio State,home,11,False,21,10,7,13,3,13,1,3,-17.0,OSU -17,24/34
401405079,2022,Ohio State,home,33,False,45,12,5,11,5,20,1,2,-44.5,OSU -44.5,19/28
401405088,2022,Ohio State,home,56,False,77,21,11,13,4,13,0,3,-31.0,OSU -31,27/34
401405095,2022,Ohio State,home,31,False,52,21,7,11,6,13,0,1,-18.5,OSU -18.5,17/27
401405104,2022,Ohio State,home,39,False,49,10,5,10,1,11,1,1,-39.0,OSU -39,15/25
401405110,2022,Ohio State,away,29,False,49,20,5,11,3,11,1,4,27.0,OSU -27,23/28
401405119,2022,Ohio State,home,44,False,54,10,3,13,1,13,0,5,-29.5,OSU -29.5,22/32
401405126,2022,Ohio State,away,13,False,44,31,4,12,6,16,2,3,15.5,OSU -15.5,26/34
401405129,2022,Ohio State,away,14,False,21,7,4,15,9,20,0,0,37.5,OSU -37.5,10/26
401405139,2022,Ohio State,home,42,False,56,14,7,14,3,17,0,4,-40.5,OSU -40.5,19/30
401405144,2022,Ohio State,away,13,False,43,30,8,15,6,14,1,5,26.0,OSU -26,18/30
401442015,2022,Ohio State,away,-1,True,41,42,4,12,2,10,4,2,-5.5,UGA -5.5,23/34
400869261,2016,Penn State,home,20,False,33,13,5,15,5,17,1,7,-19.0,PSU -19,16/31
400869436,2016,Penn State,away,-3,True,39,42,2,10,4,12,4,0,-4.5,PITT -4.5,24/35
400869519,2016,Penn State,home,7,True,34,27,2,9,3,13,0,3,-7.0,PSU -7,18/24
400869666,2016,Penn State,home,3,True,29,26,4,15,6,18,0,2,-4.0,PSU -4,19/42
400869669,2016,Penn State,home,24,False,38,14,5,13,4,13,3,4,-3.0,PSU -3,10/19
400869682,2016,Penn State,away,38,False,62,24,2,9,9,22,1,1,10.5,PSU -10.5,13/25
